name,white,black,api,native,multiple,hispanic
ILIAS,1.0,0.0,0.0,0.0,0.0,0.0
ILONA,0.9324,0.027,0.0,0.0,0.0,0.0405
ILYA,0.9851,0.0,0.0,0.0,0.0,0.0149
IMAD,0.7632,0.0,0.2368,0.0,0.0,0.0
IMELDA,0.1602,0.0221,0.3149,0.0055,0.0,0.4972
IMOGENE,0.7105,0.2105,0.0263,0.0,0.0,0.0526
IMRAN,0.3704,0.037,0.5926,0.0,0.0,0.0
IN,0.0286,0.0,0.9714,0.0,0.0,0.0
INA,0.8,0.1333,0.0476,0.0,0.0,0.019
INDERJIT,0.186,0.0,0.7674,0.0465,0.0,0.0
INDIA,0.5333,0.4,0.0,0.0,0.0,0.0667
INDIRA,0.2642,0.0377,0.5472,0.0566,0.0,0.0943
INES,0.3374,0.0361,0.0482,0.0,0.0,0.5783
INEZ,0.46,0.3,0.04,0.0,0.01,0.19
INGA,0.8936,0.0426,0.0213,0.0213,0.0213,0.0
INGE,0.9388,0.0204,0.0408,0.0,0.0,0.0
INGEBORG,0.9787,0.0,0.0,0.0,0.0,0.0213
INGRID,0.7366,0.0895,0.0358,0.0,0.0077,0.1304
INNA,0.9902,0.0,0.0098,0.0,0.0,0.0
IOAN,1.0,0.0,0.0,0.0,0.0,0.0
IOANA,1.0,0.0,0.0,0.0,0.0,0.0
IOANNIS,0.9697,0.0,0.0,0.0,0.0,0.0303
IQBAL,0.2857,0.0,0.6857,0.0286,0.0,0.0
IRA,0.8827,0.0968,0.0088,0.0029,0.0,0.0088
IRENA,0.9726,0.0,0.0137,0.0,0.0,0.0137
IRENE,0.7114,0.0381,0.0798,0.0007,0.0015,0.1685
IRINA,0.9583,0.0,0.0192,0.0,0.0,0.0224
IRIS,0.5339,0.1057,0.0759,0.0054,0.0054,0.2737
IRMA,0.203,0.0383,0.0216,0.0,0.0,0.7371
IRVIN,0.7117,0.2252,0.018,0.0,0.0,0.045
IRVING,0.6607,0.125,0.0268,0.0179,0.0,0.1696
IRWIN,0.8447,0.0388,0.1165,0.0,0.0,0.0
IRYNA,1.0,0.0,0.0,0.0,0.0,0.0
ISAAC,0.5228,0.1621,0.0571,0.0046,0.0023,0.2511
ISABEL,0.3388,0.007,0.0464,0.0023,0.0,0.6056
ISABELLA,0.7424,0.0303,0.1061,0.0151,0.0,0.1061
ISABELLE,0.8791,0.044,0.044,0.0,0.0,0.033
ISAIAH,0.4,0.4909,0.0182,0.0,0.0,0.0909
ISAIAS,0.0448,0.0149,0.0149,0.0,0.0,0.9254
ISELA,0.054,0.0,0.027,0.0,0.0,0.9189
ISIDRO,0.0577,0.0,0.0449,0.0,0.0,0.8974
ISMAEL,0.0803,0.0,0.0368,0.0,0.0,0.8829
ISMAIL,0.5897,0.1795,0.2308,0.0,0.0,0.0
ISRAEL,0.2297,0.0283,0.0141,0.0035,0.0,0.7244
ISSA,0.8333,0.0,0.1333,0.0333,0.0,0.0
ISSAC,0.3871,0.2258,0.0,0.0323,0.0,0.3548
IVA,0.9434,0.0377,0.0,0.0,0.0,0.0189
IVAN,0.6036,0.049,0.0658,0.0,0.0,0.2815
IVANA,0.7941,0.0588,0.1176,0.0,0.0,0.0294
IVETTE,0.3788,0.0303,0.0151,0.0,0.0,0.5758
IVONNE,0.4,0.0167,0.0167,0.0,0.0167,0.55
IVORY,0.1333,0.8333,0.0333,0.0,0.0,0.0
IVY,0.5065,0.1494,0.2662,0.0,0.013,0.0649
IWONA,0.9773,0.0,0.0,0.0,0.0,0.0227
JACALYN,0.9333,0.0667,0.0,0.0,0.0,0.0
JACE,0.9714,0.0,0.0286,0.0,0.0,0.0
JACEK,0.9718,0.0,0.0,0.0141,0.0,0.0141
JACINTA,0.1875,0.3438,0.1562,0.0,0.0,0.3125
JACINTO,0.1579,0.0,0.2105,0.0,0.0,0.6316
JACK,0.933,0.0098,0.0421,0.0022,0.0025,0.0104
JACKI,0.9773,0.0,0.0,0.0,0.0,0.0227
JACKIE,0.8771,0.0482,0.0458,0.0048,0.0048,0.0193
JACKLYN,0.871,0.043,0.043,0.0,0.0107,0.0323
JACKSON,0.6603,0.1154,0.1923,0.0,0.0,0.032
JACKY,0.5263,0.0263,0.4474,0.0,0.0,0.0
JACLYN,0.9574,0.0085,0.017,0.0057,0.0,0.0114
JACOB,0.9184,0.0163,0.0321,0.0015,0.0015,0.0301
JACQUE,0.9152,0.0508,0.0,0.0,0.0,0.0339
JACQUELIN,0.7954,0.0909,0.0,0.0227,0.0,0.0909
JACQUELINE,0.8032,0.1186,0.0183,0.0014,0.0022,0.0564
JACQUELYN,0.8633,0.1079,0.0072,0.0014,0.0,0.0201
JACQUELYNN,0.946,0.0,0.027,0.0,0.0,0.027
JACQUES,0.7248,0.2148,0.0201,0.0,0.0,0.0403
JACY,1.0,0.0,0.0,0.0,0.0,0.0
JADA,0.7667,0.2333,0.0,0.0,0.0,0.0
JADE,0.785,0.043,0.1505,0.0,0.0,0.0215
JADWIGA,1.0,0.0,0.0,0.0,0.0,0.0
JAE,0.1152,0.0061,0.8788,0.0,0.0,0.0
JAGDISH,0.2683,0.0,0.7317,0.0,0.0,0.0
JAI,0.3409,0.0227,0.6364,0.0,0.0,0.0
JAIME,0.4497,0.0045,0.0493,0.0013,0.0019,0.4933
JAIMEE,0.8438,0.0312,0.0938,0.0,0.0,0.0312
JAIMIE,0.9091,0.039,0.013,0.0,0.0,0.039
JAIRO,0.0312,0.0,0.0,0.0,0.0,0.9688
JAKE,0.8883,0.0279,0.0559,0.0,0.0,0.0279
JAMAL,0.4948,0.2784,0.1856,0.0,0.0103,0.0309
JAMEE,1.0,0.0,0.0,0.0,0.0,0.0
JAMES,0.9402,0.0328,0.0147,0.0012,0.0012,0.01
JAMEY,0.975,0.0,0.0125,0.0,0.0,0.0125
JAMI,0.977,0.0138,0.0046,0.0,0.0,0.0046
JAMIE,0.9447,0.0158,0.0164,0.0017,0.0013,0.0201
JAMIL,0.5556,0.1944,0.2222,0.0,0.0,0.0278
JAMILA,0.3571,0.5238,0.119,0.0,0.0,0.0
JAMISON,0.9677,0.0,0.0161,0.0,0.0,0.0161
JAN,0.9701,0.006,0.018,0.0008,0.0015,0.0037
JANA,0.961,0.0135,0.0015,0.006,0.0015,0.0165
JANAE,0.9348,0.0217,0.0217,0.0,0.0,0.0217
JANE,0.9397,0.0098,0.0378,0.0018,0.0021,0.0088
JANEEN,0.8901,0.0769,0.011,0.0,0.0,0.022
JANEL,0.9143,0.05,0.0143,0.0,0.0,0.0214
JANELL,0.9,0.0733,0.0067,0.0,0.0,0.02
JANELLE,0.9197,0.0369,0.0174,0.0022,0.0,0.0239
JANENE,0.9474,0.0175,0.0175,0.0175,0.0,0.0
JANET,0.9315,0.0258,0.0196,0.0013,0.0014,0.0204
JANETTE,0.8328,0.031,0.0402,0.0,0.0,0.096
JANEY,0.9375,0.0312,0.0312,0.0,0.0,0.0
JANI,1.0,0.0,0.0,0.0,0.0,0.0
JANICE,0.9084,0.0602,0.0171,0.0017,0.0017,0.0108
JANIE,0.7439,0.1073,0.0484,0.0104,0.0,0.09
JANINA,0.8923,0.0,0.0462,0.0,0.0,0.0615
JANINE,0.9434,0.0329,0.0128,0.0,0.0018,0.0091
JANIS,0.9366,0.0285,0.0269,0.0,0.0016,0.0063
JANN,0.907,0.0465,0.0465,0.0,0.0,0.0
JANNA,0.9541,0.0102,0.0102,0.0051,0.0153,0.0051
JANNETTE,0.6111,0.0833,0.0278,0.0,0.0,0.2778
JANUSZ,1.0,0.0,0.0,0.0,0.0,0.0
JAQUELINE,0.6735,0.0612,0.0204,0.0,0.0,0.2449
JARED,0.9625,0.0108,0.0067,0.0025,0.0058,0.0117
JARETT,1.0,0.0,0.0,0.0,0.0,0.0
JAROD,1.0,0.0,0.0,0.0,0.0,0.0
JAROSLAW,1.0,0.0,0.0,0.0,0.0,0.0
JARRED,0.9388,0.0612,0.0,0.0,0.0,0.0
JARRETT,0.8557,0.1237,0.0,0.0,0.0,0.0206
JARROD,0.9484,0.0206,0.0155,0.0052,0.0,0.0103
JARVIS,0.4651,0.5116,0.0233,0.0,0.0,0.0
JASBIR,0.1389,0.0,0.7778,0.0556,0.0,0.0278
JASEN,0.9429,0.0,0.0286,0.0,0.0,0.0286
JASMIN,0.5571,0.0571,0.2286,0.0,0.0,0.1571
JASMINE,0.446,0.223,0.2162,0.0,0.0068,0.1081
JASON,0.9354,0.0157,0.0286,0.0016,0.002,0.0167
JASPER,0.6897,0.2241,0.069,0.0,0.0,0.0172
JASWINDER,0.1312,0.0164,0.7869,0.0656,0.0,0.0
JATINDER,0.275,0.0,0.7,0.025,0.0,0.0
JAVIER,0.0489,0.0,0.005,0.001,0.0,0.945
JAY,0.9196,0.0084,0.0522,0.0027,0.003,0.0141
JAYANT,0.2812,0.0,0.6562,0.0312,0.0312,0.0
JAYE,0.9231,0.0513,0.0256,0.0,0.0,0.0
JAYESH,0.0909,0.0,0.8409,0.0454,0.0227,0.0
JAYME,0.9609,0.0156,0.0,0.0,0.0,0.0234
JAYNE,0.9551,0.0047,0.0213,0.0,0.0071,0.0118
JAYSON,0.8539,0.0168,0.0955,0.0056,0.0,0.0281
JEAN,0.8736,0.0757,0.0323,0.0016,0.0019,0.0149
JEANA,0.9355,0.0,0.0323,0.0,0.0,0.0323
JEANETTE,0.8341,0.0869,0.0165,0.0026,0.0009,0.0591
JEANIE,0.9225,0.0141,0.0352,0.0,0.007,0.0211
JEANINE,0.9353,0.0539,0.0054,0.0,0.0027,0.0027
JEANMARIE,0.9508,0.0328,0.0164,0.0,0.0,0.0
JEANNA,0.9432,0.0227,0.0114,0.0,0.0,0.0227
JEANNE,0.9639,0.0098,0.0191,0.0016,0.0,0.0057
JEANNETTE,0.8408,0.0445,0.0187,0.0023,0.0,0.0937
JEANNIE,0.8295,0.0127,0.1094,0.0,0.0025,0.0458
JEANNINE,0.9735,0.0199,0.0066,0.0,0.0,0.0
JEB,1.0,0.0,0.0,0.0,0.0,0.0
JED,1.0,0.0,0.0,0.0,0.0,0.0
JEDIDIAH,0.9412,0.0294,0.0294,0.0,0.0,0.0
JEE,0.0,0.0,1.0,0.0,0.0,0.0
JEFF,0.9522,0.0057,0.0307,0.0016,0.001,0.0088
JEFFEREY,0.8947,0.0526,0.0526,0.0,0.0,0.0
JEFFERSON,0.8232,0.0549,0.0976,0.0,0.0061,0.0183
JEFFERY,0.9435,0.0358,0.0121,0.002,0.0005,0.0061
JEFFREY,0.9674,0.0102,0.0132,0.0011,0.0012,0.0069
JEFFRY,0.9498,0.0,0.0251,0.0125,0.0042,0.0084
JELENA,1.0,0.0,0.0,0.0,0.0,0.0
JENA,0.8961,0.052,0.039,0.0,0.0,0.013
JENELL,0.7419,0.2258,0.0,0.0,0.0,0.0323
JENELLE,0.8462,0.0962,0.0,0.0,0.0,0.0577
JENIFER,0.9708,0.0146,0.0,0.0036,0.0,0.011
JENINE,0.975,0.025,0.0,0.0,0.0,0.0
JENNA,0.9583,0.0083,0.0139,0.0,0.0,0.0194
JENNI,0.8723,0.0,0.0426,0.0,0.0,0.0851
JENNIE,0.7991,0.0254,0.0993,0.0046,0.0046,0.067
JENNIFER,0.9444,0.012,0.0222,0.0007,0.0013,0.0194
JENNINE,1.0,0.0,0.0,0.0,0.0,0.0
JENNY,0.6922,0.0069,0.2255,0.0,0.0029,0.0726
JENS,1.0,0.0,0.0,0.0,0.0,0.0
JEONG,0.0,0.0,1.0,0.0,0.0,0.0
JERAD,0.9677,0.0323,0.0,0.0,0.0,0.0
JERALD,0.9582,0.0279,0.0035,0.0,0.0035,0.007
JERE,0.983,0.0,0.017,0.0,0.0,0.0
JEREMIAH,0.9234,0.0403,0.0141,0.0,0.004,0.0182
JEREMY,0.966,0.0112,0.0064,0.0008,0.0011,0.0145
JERI,0.947,0.0156,0.0156,0.0031,0.0,0.0187
JERILYN,1.0,0.0,0.0,0.0,0.0,0.0
JERMAINE,0.058,0.8841,0.0145,0.0,0.0,0.0435
JEROD,0.9535,0.0,0.0,0.0,0.0,0.0465
JEROLD,0.9765,0.0,0.0118,0.0,0.0,0.0118
JEROME,0.823,0.1254,0.0328,0.0008,0.0025,0.0156
JEROMY,1.0,0.0,0.0,0.0,0.0,0.0
JERRE,1.0,0.0,0.0,0.0,0.0,0.0
JERRI,0.8978,0.073,0.0219,0.0,0.0,0.0073
JERRIE,0.9375,0.0,0.0312,0.0,0.0,0.0312
JERROD,0.9344,0.0656,0.0,0.0,0.0,0.0
JERROLD,0.9823,0.0088,0.0088,0.0,0.0,0.0
JERRY,0.8946,0.045,0.0333,0.0016,0.0009,0.0244
JERZY,1.0,0.0,0.0,0.0,0.0,0.0
JESS,0.8533,0.0054,0.038,0.0,0.0,0.1033
JESSE,0.7909,0.0618,0.0223,0.0015,0.0015,0.122
JESSICA,0.889,0.0141,0.0198,0.0011,0.0022,0.0738
JESSIE,0.618,0.1708,0.1101,0.0023,0.0023,0.0966
JESSY,0.3158,0.0,0.5526,0.0,0.0,0.1316
JESUS,0.039,0.0,0.0278,0.0016,0.0,0.9316
JEWEL,0.67,0.27,0.03,0.01,0.01,0.01
JEWELL,0.806,0.194,0.0,0.0,0.0,0.0
JI,0.0282,0.0,0.9718,0.0,0.0,0.0
JIA,0.0256,0.0,0.9744,0.0,0.0,0.0
JIAN,0.0038,0.0,0.9962,0.0,0.0,0.0
JIANGUO,0.0,0.0,1.0,0.0,0.0,0.0
JIANHUA,0.0,0.0,1.0,0.0,0.0,0.0
JIANWEI,0.0,0.0,1.0,0.0,0.0,0.0
JIE,0.026,0.0,0.974,0.0,0.0,0.0
JIGNESH,0.1538,0.0,0.8462,0.0,0.0,0.0
JILL,0.9816,0.0054,0.0059,0.001,0.001,0.0052
JILLIAN,0.9568,0.0154,0.0154,0.0,0.0,0.0124
JIM,0.8231,0.0184,0.1155,0.0025,0.0,0.0405
JIMMIE,0.7882,0.1749,0.0123,0.0,0.0025,0.0222
JIMMY,0.6746,0.0688,0.1679,0.0052,0.0015,0.0821
JIN,0.04,0.0,0.9527,0.0,0.0,0.0073
JING,0.0303,0.0,0.9596,0.0,0.0,0.0101
JITENDRA,0.125,0.0,0.875,0.0,0.0,0.0
JO,0.9383,0.0268,0.0144,0.0041,0.0021,0.0144
JOAN,0.944,0.032,0.0123,0.001,0.0017,0.0089
JOANI,1.0,0.0,0.0,0.0,0.0,0.0
JOANIE,0.9643,0.0,0.0357,0.0,0.0,0.0
JOANN,0.8985,0.047,0.02,0.0022,0.0032,0.0292
JOANNA,0.8685,0.0183,0.0571,0.001,0.001,0.054
JOANNE,0.9286,0.0178,0.0333,0.0,0.001,0.0192
JOAO,0.7054,0.0714,0.0179,0.0,0.0,0.2054
JOAQUIM,0.8788,0.0,0.0303,0.0,0.0,0.0909
JOAQUIN,0.0917,0.0046,0.0413,0.0092,0.0,0.8532
JOCELYN,0.6275,0.1089,0.2235,0.0,0.0057,0.0344
JODEE,0.9677,0.0,0.0323,0.0,0.0,0.0
JODELL,1.0,0.0,0.0,0.0,0.0,0.0
JODI,0.9711,0.003,0.0152,0.0015,0.0015,0.0076
JODIE,0.9693,0.0084,0.0196,0.0,0.0,0.0028
JODY,0.9744,0.0066,0.0066,0.0028,0.001,0.0085
JOE,0.6901,0.0687,0.0516,0.0022,0.0017,0.1857
JOEL,0.8446,0.0193,0.02,0.001,0.0007,0.1144
JOELLE,0.9167,0.0667,0.0,0.0,0.0,0.0167
JOELLEN,0.9913,0.0087,0.0,0.0,0.0,0.0
JOERG,1.0,0.0,0.0,0.0,0.0,0.0
JOETTA,0.8064,0.0645,0.0323,0.0,0.0,0.0968
JOETTE,1.0,0.0,0.0,0.0,0.0,0.0
JOEY,0.7763,0.0237,0.1186,0.0,0.0,0.0814
JOHAN,0.8525,0.0,0.0656,0.0,0.0,0.082
JOHANN,0.7826,0.0652,0.087,0.0,0.0,0.0652
JOHANNA,0.8379,0.0247,0.0412,0.0028,0.0028,0.0907
JOHANNES,0.914,0.0,0.0753,0.0,0.0,0.0107
JOHN,0.9438,0.0173,0.0193,0.0012,0.001,0.0173
JOHNA,1.0,0.0,0.0,0.0,0.0,0.0
JOHNATHAN,0.8187,0.0934,0.055,0.0,0.0,0.033
JOHNATHON,0.913,0.0,0.0652,0.0,0.0,0.0217
JOHNIE,0.6842,0.2632,0.0526,0.0,0.0,0.0
JOHNNA,0.9583,0.0417,0.0,0.0,0.0,0.0
JOHNNIE,0.5921,0.3618,0.0033,0.0066,0.0033,0.0329
JOHNNY,0.6039,0.136,0.1222,0.0055,0.0018,0.1305
JOHNPAUL,1.0,0.0,0.0,0.0,0.0,0.0
JOHNSON,0.1923,0.1282,0.6667,0.0,0.0,0.0128
JOI,0.7188,0.25,0.0,0.0,0.0,0.0312
JOLANTA,0.9848,0.0,0.0151,0.0,0.0,0.0
JOLEEN,0.9818,0.0182,0.0,0.0,0.0,0.0
JOLENE,0.9399,0.0141,0.0212,0.0035,0.0,0.0212
JOLIE,0.8986,0.0435,0.0435,0.0,0.0,0.0145
JOLINE,1.0,0.0,0.0,0.0,0.0,0.0
JOLYN,1.0,0.0,0.0,0.0,0.0,0.0
JOLYNN,0.983,0.0,0.0,0.0,0.0,0.017
JON,0.9616,0.0073,0.019,0.0014,0.0007,0.01
JONAH,0.9474,0.0,0.0351,0.0,0.0,0.0175
JONAS,0.7857,0.0918,0.0816,0.0,0.0,0.0408
JONATHAN,0.9183,0.0191,0.0351,0.0008,0.0017,0.0249
JONATHON,0.9569,0.0078,0.0118,0.0,0.0,0.0235
JONELLE,0.9688,0.0,0.0,0.0,0.0,0.0312
JONG,0.0091,0.0091,0.9818,0.0,0.0,0.0
JONI,0.9423,0.021,0.0262,0.0,0.0,0.0105
JONNA,0.9365,0.0159,0.0318,0.0,0.0,0.0159
JOO,0.0,0.0,1.0,0.0,0.0,0.0
JOON,0.0213,0.0,0.9574,0.0,0.0213,0.0
JORDAN,0.9675,0.0071,0.0099,0.0014,0.0014,0.0127
JORGE,0.087,0.0015,0.0112,0.0,0.0,0.9003
JORY,1.0,0.0,0.0,0.0,0.0,0.0
JOSE,0.0724,0.0029,0.0253,0.0008,0.0002,0.8983
JOSEF,0.96,0.01,0.03,0.0,0.0,0.0
JOSEFA,0.15,0.0,0.15,0.0,0.0,0.7
JOSEFINA,0.0877,0.0035,0.1614,0.0,0.0035,0.7439
JOSELITO,0.08,0.0,0.62,0.0,0.0,0.3
JOSEPH,0.9214,0.0255,0.0212,0.0014,0.0011,0.0294
JOSEPHINE,0.6949,0.0869,0.0983,0.0046,0.0011,0.1143
JOSETTE,0.5652,0.3478,0.0435,0.0,0.0,0.0435
JOSH,0.9675,0.01,0.005,0.0025,0.0,0.015
JOSHUA,0.9572,0.0091,0.011,0.0013,0.0008,0.0206
JOSIAH,0.8333,0.0972,0.0278,0.0139,0.0,0.0278
JOSIE,0.5726,0.1282,0.0598,0.0,0.0086,0.2308
JOSLYN,0.8667,0.1,0.0333,0.0,0.0,0.0
JOSUE,0.0392,0.049,0.0294,0.0,0.0,0.8824
JOVITA,0.16,0.04,0.2,0.0,0.0,0.6
JOY,0.8656,0.0624,0.0573,0.0,0.0015,0.0132
JOYCE,0.856,0.0953,0.0369,0.0018,0.0003,0.0097
JOYCELYN,0.5278,0.3056,0.0556,0.0556,0.0,0.0556
JOZEF,0.9753,0.0,0.0,0.0,0.0,0.0247
JUAN,0.0453,0.0052,0.0152,0.0002,0.0,0.9341
JUANA,0.1073,0.0157,0.0131,0.0,0.0,0.8639
JUANITA,0.5495,0.1966,0.0248,0.0031,0.0077,0.2183
JUANITO,0.0323,0.0,0.7742,0.0,0.0,0.1936
JUDAH,1.0,0.0,0.0,0.0,0.0,0.0
JUDD,0.9846,0.0,0.0,0.0,0.0,0.0154
JUDE,0.7333,0.1222,0.0667,0.0,0.0,0.0778
JUDI,0.9852,0.0074,0.0074,0.0,0.0,0.0
JUDIE,0.8293,0.0976,0.0488,0.0,0.0,0.0244
JUDITH,0.9476,0.0154,0.0075,0.0017,0.0017,0.026
JUDSON,0.9744,0.0128,0.0,0.0,0.0,0.0128
JUDY,0.9057,0.0265,0.047,0.0009,0.0012,0.0187
JUERGEN,1.0,0.0,0.0,0.0,0.0,0.0
JULEE,0.9783,0.0,0.0,0.0,0.0,0.0217
JULENE,0.9062,0.0938,0.0,0.0,0.0,0.0
JULES,0.8929,0.0536,0.0536,0.0,0.0,0.0
JULI,0.9561,0.0175,0.0088,0.0088,0.0,0.0088
JULIA,0.8498,0.0328,0.028,0.0026,0.0017,0.085
JULIAN,0.5322,0.0811,0.054,0.0,0.0042,0.3285
JULIANA,0.7033,0.0383,0.1148,0.0,0.0,0.1435
JULIANE,0.9524,0.0,0.0,0.0,0.0,0.0476
JULIANN,0.9383,0.0124,0.0124,0.0,0.0,0.037
JULIANNA,0.9655,0.0115,0.0115,0.0,0.0,0.0115
JULIANNE,0.96,0.0062,0.0277,0.0031,0.0,0.0031
JULIE,0.9509,0.004,0.0282,0.0011,0.0011,0.0146
JULIEANN,0.921,0.0526,0.0,0.0,0.0,0.0263
JULIEN,0.8485,0.0909,0.0606,0.0,0.0,0.0
JULIET,0.6965,0.1194,0.1294,0.005,0.0,0.0497
JULIETA,0.1,0.0143,0.3286,0.0,0.0143,0.5429
JULIETTE,0.7684,0.1368,0.0316,0.0,0.0,0.0632
JULIO,0.0728,0.0054,0.0202,0.0014,0.0,0.9003
JULISSA,0.1875,0.0,0.0,0.0,0.0,0.8125
JULIUS,0.5388,0.274,0.1096,0.0046,0.0046,0.0685
JUN,0.0153,0.0,0.9656,0.0,0.0076,0.0114
JUNE,0.8406,0.0624,0.0814,0.0011,0.0011,0.0134
JUNG,0.0166,0.0,0.9834,0.0,0.0,0.0
JUNIOR,0.3878,0.3469,0.0408,0.0,0.0,0.2245
JUSTIN,0.9468,0.014,0.022,0.0027,0.0005,0.014
JUSTINA,0.579,0.1053,0.0877,0.0175,0.0,0.2105
JUSTINE,0.8606,0.0673,0.0577,0.0048,0.0,0.0096
JUSTO,0.0227,0.0227,0.0,0.0,0.0,0.9546
JUTTA,0.9375,0.0,0.0312,0.0,0.0,0.0312
JUVENAL,0.0,0.0,0.0256,0.0,0.0,0.9744
JUVENTINO,0.0588,0.0,0.0,0.0,0.0,0.9412
JYOTI,0.1316,0.0,0.8553,0.0,0.0,0.0132
KA,0.0,0.0,1.0,0.0,0.0,0.0
KACEY,0.9556,0.0222,0.0222,0.0,0.0,0.0
KACIE,0.9773,0.0,0.0227,0.0,0.0,0.0
KACY,0.8857,0.0571,0.0571,0.0,0.0,0.0
KAI,0.3406,0.0217,0.6232,0.0,0.0145,0.0
KAITLIN,0.9655,0.0,0.0345,0.0,0.0,0.0
KAITLYN,0.95,0.0,0.05,0.0,0.0,0.0
KALA,0.7879,0.0606,0.1212,0.0,0.0,0.0303
KALE,1.0,0.0,0.0,0.0,0.0,0.0
KALEN,1.0,0.0,0.0,0.0,0.0,0.0
KALPANA,0.2308,0.0192,0.7308,0.0192,0.0,0.0
KAM,0.2368,0.0263,0.7368,0.0,0.0,0.0
KAMAL,0.4603,0.0476,0.4762,0.0159,0.0,0.0
KAMALJIT,0.2,0.0,0.7714,0.0286,0.0,0.0
KAMBIZ,0.8571,0.0,0.1429,0.0,0.0,0.0
KAMI,0.9702,0.0149,0.0,0.0,0.0,0.0149
KAMLESH,0.1372,0.0,0.8431,0.0196,0.0,0.0
KAMRAN,0.7167,0.0,0.2333,0.0167,0.0167,0.0167
KANDACE,0.8889,0.1111,0.0,0.0,0.0,0.0
KANDI,0.9091,0.0682,0.0227,0.0,0.0,0.0
KANDICE,0.9231,0.0513,0.0256,0.0,0.0,0.0
KANDIS,0.7879,0.1515,0.0,0.0,0.0,0.0606
KANDY,0.9706,0.0,0.0,0.0,0.0,0.0294
KANG,0.0208,0.0,0.9792,0.0,0.0,0.0
KAO,0.0,0.0,1.0,0.0,0.0,0.0
KARA,0.9654,0.0131,0.0119,0.0012,0.0012,0.0072
KARALEE,1.0,0.0,0.0,0.0,0.0,0.0
KARAN,0.7358,0.0377,0.2264,0.0,0.0,0.0
KAREN,0.9471,0.0246,0.0152,0.0007,0.0008,0.0117
KAREY,0.9091,0.0,0.0303,0.0,0.0,0.0606
KARI,0.9809,0.006,0.006,0.0012,0.0,0.006
KARIE,0.9578,0.0282,0.0141,0.0,0.0,0.0
KARIM,0.6216,0.1216,0.2162,0.0,0.0135,0.027
KARIN,0.9658,0.0043,0.01,0.0014,0.0,0.0185
KARINA,0.4126,0.0194,0.0146,0.0,0.0048,0.5485
KARINE,0.9429,0.0286,0.0,0.0,0.0,0.0286
KARISSA,0.84,0.08,0.04,0.0,0.0,0.04
KARL,0.9374,0.0282,0.026,0.0007,0.0007,0.007
KARLA,0.8023,0.043,0.0058,0.0,0.0035,0.1454
KARLEEN,0.8788,0.0909,0.0303,0.0,0.0,0.0
KARLENE,0.898,0.0816,0.0204,0.0,0.0,0.0
KARLI,1.0,0.0,0.0,0.0,0.0,0.0
KARMA,0.871,0.0323,0.0968,0.0,0.0,0.0
KARMEN,0.9091,0.0606,0.0,0.0,0.0,0.0303
KAROL,0.904,0.04,0.016,0.008,0.008,0.024
KAROLYN,0.9643,0.0357,0.0,0.0,0.0,0.0
KARON,0.8857,0.0857,0.0143,0.0,0.0,0.0143
KARRI,0.983,0.0,0.0,0.0,0.0,0.017
KARRIE,0.9823,0.0,0.0088,0.0,0.0088,0.0
KARRY,1.0,0.0,0.0,0.0,0.0,0.0
KARTHIK,0.2,0.0,0.8,0.0,0.0,0.0
KARY,0.8378,0.1351,0.0,0.0,0.0,0.027
KARYN,0.9535,0.0166,0.0266,0.0,0.0,0.0033
KASEY,0.9451,0.0122,0.0305,0.0061,0.0,0.0061
KASSANDRA,0.871,0.0968,0.0,0.0,0.0,0.0323
KATARINA,1.0,0.0,0.0,0.0,0.0,0.0
KATARZYNA,1.0,0.0,0.0,0.0,0.0,0.0
KATE,0.9336,0.0284,0.0308,0.0,0.0,0.0071
KATELYN,0.9048,0.0,0.0952,0.0,0.0,0.0
KATERINA,0.9429,0.0,0.0,0.0,0.0286,0.0286
KATHARINE,0.9703,0.0081,0.0135,0.0,0.0054,0.0027
KATHE,1.0,0.0,0.0,0.0,0.0,0.0
KATHERIN,1.0,0.0,0.0,0.0,0.0,0.0
KATHERINE,0.9425,0.0156,0.0219,0.0008,0.0008,0.0183
KATHERYN,0.9468,0.0106,0.0106,0.0106,0.0,0.0213
KATHI,0.9815,0.0062,0.0062,0.0062,0.0,0.0
KATHIE,0.9126,0.0097,0.0534,0.0,0.0,0.0243
KATHLEEN,0.9765,0.0052,0.0084,0.0009,0.0013,0.0077
KATHLYN,0.913,0.0435,0.0217,0.0,0.0,0.0217
KATHRIN,1.0,0.0,0.0,0.0,0.0,0.0
KATHRINE,0.9104,0.0597,0.0,0.0,0.0,0.0298
KATHRYN,0.9722,0.0102,0.0064,0.0004,0.0011,0.0098
KATHRYNE,0.9714,0.0286,0.0,0.0,0.0,0.0
KATHY,0.9302,0.0219,0.0281,0.0014,0.0011,0.0173
KATI,0.9706,0.0,0.0294,0.0,0.0,0.0
KATIE,0.945,0.0225,0.0252,0.0,0.0018,0.0054
KATINA,0.6849,0.3151,0.0,0.0,0.0,0.0
KATRIN,1.0,0.0,0.0,0.0,0.0,0.0
KATRINA,0.8192,0.1352,0.0157,0.0016,0.0079,0.0204
KATY,0.8951,0.007,0.0629,0.0,0.0,0.035
KAUSHIK,0.1714,0.0,0.7714,0.0286,0.0,0.0286
KAVITA,0.2222,0.0,0.7778,0.0,0.0,0.0
KAVITHA,0.1765,0.0,0.7941,0.0294,0.0,0.0
KAY,0.9185,0.0312,0.0382,0.001,0.001,0.0101
